Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"57172","2019-08-07 21:50:32","2","45","<machine-learning><neural-network><deep-learning><convnet>","2",""
"57173","2019-08-07 22:19:28","1","299","<r><training><prediction><finance>","2",""
"57176","2019-08-08 01:20:09","1","64","<neural-network>","3",""
"57177","2019-08-08 02:29:56","0","49","<reinforcement-learning><discounted-reward>","1",""
"57178","2019-08-08 02:56:19","1","53","<python><geospatial>","1",""
"57184","2019-08-08 05:00:22","0","28","<pca><dimensionality-reduction>","1",""
"57185","2019-08-08 05:38:52","3","154","<machine-learning><convnet><image-classification><pytorch>","1","1"
"57191","2019-08-08 06:31:30","3","1124","<nlp><nltk><stemming>","1",""
"57192","2019-08-08 06:57:49","0","1097","<classification><scikit-learn><random-forest><evaluation>","1",""
"57194","2019-08-08 07:15:01","0","208","<python><visualization><correlation><matplotlib><heatmap>","1",""
"57200","2019-08-08 08:39:10","1","400","<machine-learning><python><classification><keras><scikit-learn>","1",""
"57206","2019-08-08 09:35:27","3","1315","<feature-selection><regularization><lightgbm>","2","0"
"57220","2019-08-08 10:25:50","2","41","<tensorflow><text-mining><nltk>","0",""
"57225","2019-08-08 11:36:29","2","455","<scikit-learn><random-forest><class-imbalance><grid-search>","1","0"
"57226","2019-08-08 11:53:43","-1","75","<python><visualization><matplotlib>","1",""
"57227","2019-08-08 12:10:19","0","134","<machine-learning>","2",""
"57228","2019-08-08 12:14:33","0","103","<ndcg>","1",""
"57232","2019-08-08 13:01:49","2","20","<python><svm><kernel>","0","0"
"57233","2019-08-08 13:08:26","1","67","<machine-learning><deep-learning><evaluation><object-detection><yolo>","0","2"
"57234","2019-08-08 13:19:42","1","34","<redshift>","1",""
"57241","2019-08-08 14:44:01","1","21","<probability>","1",""
"57242","2019-08-08 14:44:07","0","246","<python><time-series><visualization><supervised-learning><labels>","0",""
"57243","2019-08-08 15:02:42","0","9703","<python><scikit-learn>","3","0"
"46027","2019-02-22 13:47:18","1","1004","<r><dataset><clustering><k-means><rstudio>","1",""
"46031","2019-02-22 14:07:23","0","242","<anomaly-detection><outlier>","2",""
"46036","2019-02-22 14:54:16","1","29","<classification><feature-selection>","1",""
"46038","2019-02-22 15:05:19","3","123","<career><excel>","2",""
"46039","2019-02-22 15:07:03","4","232","<anomaly>","2","1"
"46040","2019-02-22 15:12:47","1","52","<feature-selection><feature-extraction>","0",""
"46044","2019-02-22 16:25:37","2","458","<machine-learning><classification>","1","1"
"46047","2019-02-22 16:47:44","1","1767","<machine-learning><deep-learning><keras><tensorflow><machine-learning-model>","0",""
"46049","2019-02-22 17:17:48","1","1342","<deep-learning><dataset><image-classification><convolution><accuracy>","1",""
"46050","2019-02-22 17:32:52","5","18294","<r><time-series><forecast><data-analysis>","4","4"
"46051","2019-02-22 17:39:06","5","2084","<keras><tensorflow>","0",""
"46052","2019-02-22 17:53:38","2","301","<scikit-learn><logistic-regression><accuracy><classifier>","2",""
"46053","2019-02-22 18:05:34","1","126","<cnn><image-classification><preprocessing><image-recognition>","0",""
"46054","2019-02-22 18:16:54","1","108","<machine-learning><r><linear-regression><categorical-data>","1",""
"46056","2019-02-22 18:43:25","2","952","<machine-learning><reinforcement-learning>","1",""
"46058","2019-02-22 19:18:51","1","42","<machine-learning><data-mining><rnn>","0",""
"46059","2019-02-22 19:45:53","3","232","<python><scikit-learn><regression><linear-regression>","1","1"
"46066","2019-02-22 20:32:16","1","84","<classification><regression><pytorch><outlier>","0",""
"46070","2019-02-22 21:56:02","2","54","<neural-network><keras><scikit-learn><tensorflow><model-selection>","1",""
"46071","2019-02-22 22:05:04","1","15","<deep-learning><image-classification>","0",""
"46072","2019-02-22 23:00:12","1","53","<regression><counts>","0",""
"46076","2019-02-23 05:43:06","3","476","<machine-learning><classification><cross-validation><confusion-matrix><smote>","1",""
"46077","2019-02-23 05:50:59","2","122","<python><pandas>","1",""
"46078","2019-02-23 05:59:32","1","87","<machine-learning>","0",""
"46079","2019-02-23 06:30:46","1","16","<python><numpy><numerical>","0",""
"46087","2019-02-23 09:00:25","1","23","<machine-learning><dataset>","1",""
"46090","2019-02-23 09:16:20","2","92","<python><tensorflow><loss-function><policy-gradients>","0",""
"46092","2019-02-23 10:31:08","3","3422","<machine-learning><python><scikit-learn><clustering><dbscan>","2",""
"46093","2019-02-23 13:23:21","1","438","<neural-network><keras><regression><predictive-modeling>","1",""
"46097","2019-02-23 14:54:42","1","64","<lstm><mini-batch-gradient-descent><reshape>","1",""
"46098","2019-02-23 14:56:32","2","136","<machine-learning><deep-learning><nlp><cnn><convolution>","0",""
"46102","2019-02-23 17:42:24","4","2052","<jupyter><anaconda>","3",""
"46103","2019-02-23 17:57:41","0","120","<visualization><data><pca><dimensionality-reduction>","1",""
"46104","2019-02-23 18:30:02","1","114","<career>","1",""
"46105","2019-02-23 19:02:25","1","55","<predictive-modeling>","0",""
"46106","2019-02-23 19:55:38","2","7103","<machine-learning><clustering><k-means><dbscan>","2","0"
"46108","2019-02-23 22:11:53","1","29","<python><time-series><supervised-learning><gradient-descent>","0",""
"46110","2019-02-24 00:09:56","1","41","<neural-network><javascript>","1",""
"46111","2019-02-24 00:21:01","1","1118","<python><pandas>","1",""
"57245","2019-08-08 15:33:39","13","20747","<python><seaborn>","4","3"
"57248","2019-08-08 15:59:38","2","21","<random-forest><decision-trees>","2","0"
"57254","2019-08-08 17:01:44","2","346","<python><nlp><word2vec><unsupervised-learning><gensim>","1","1"
"57255","2019-08-08 17:08:44","10","5518","<xgboost><regularization><lightgbm>","2","4"
"57256","2019-08-08 17:25:02","7","1030","<machine-learning><random-forest><decision-trees><algorithms>","3",""
"57265","2019-08-08 19:12:55","1","46","<visualization>","2",""
"57267","2019-08-08 19:45:23","5","304","<machine-learning><neural-network><regularization>","2",""
"57271","2019-08-08 20:57:06","1","199","<machine-learning><logistic-regression><regularization>","1","1"
"57272","2019-08-08 21:19:15","1","623","<nlp><clustering><dbscan>","1",""
"57275","2019-08-08 22:45:18","2","172","<time-series><statistics><similarity><correlation><simulation>","0",""
"57276","2019-08-08 23:09:44","4","105","<cross-validation><model-selection>","1","0"
"57279","2019-08-09 00:02:23","-1","69","<machine-learning><clustering><image-classification>","1",""
"57283","2019-08-09 01:54:07","2","37","<classification><nlp>","0","1"
"57286","2019-08-09 03:24:54","3","845","<lstm><rnn>","1","1"
"57289","2019-08-09 06:13:26","0","143","<machine-learning><classification><data>","3",""
"57296","2019-08-09 08:12:16","0","564","<probability><math><mathematics>","2",""
"57297","2019-08-09 08:42:56","2","369","<tensorflow>","1",""
"57298","2019-08-09 09:27:51","0","57","<neural-network><cnn><image-classification><cross-validation>","2",""
"57301","2019-08-09 09:35:42","2","22","<lstm><pytorch>","0",""
"57302","2019-08-09 09:46:37","0","257","<machine-learning><feature-selection><data><3d-reconstruction>","1",""
"57310","2019-08-09 10:52:38","2","5789","<neural-network><keras><tensorflow><data-science-model>","3",""
"57312","2019-08-09 11:14:46","0","38","<classification><r><clustering>","1",""
"57315","2019-08-09 12:00:27","0","16","<anomaly-detection><normalization>","0",""
"57317","2019-08-09 12:44:29","3","242","<lstm><pytorch><sequence>","0",""
"57322","2019-08-09 14:09:28","1","63","<machine-learning><neural-network><self-driving>","1",""
"57325","2019-08-09 17:19:56","3","410","<machine-learning><classification><k-nn>","3",""
"57326","2019-08-09 17:33:30","1","186","<deep-learning><tensorflow><nlp>","0",""
"57332","2019-08-09 20:08:14","1","70","<machine-learning><deep-learning><cnn><rnn>","0",""
"57338","2019-08-09 23:43:52","0","896","<categorical-data><class-imbalance><smotenc>","1",""
"57341","2019-08-10 06:48:49","0","45","<machine-learning><regression>","1",""
"57342","2019-08-10 08:20:48","0","83","<python><classification><svm>","1",""
"57343","2019-08-10 08:33:00","2","308","<scikit-learn><distance><k-nn>","1","0"
"57346","2019-08-10 08:53:31","0","44","<r><sql>","1",""
"57347","2019-08-10 09:47:47","1","33","<machine-learning><data-mining>","1",""
"57353","2019-08-10 12:33:34","0","155","<python><neural-network><scikit-learn><mlp>","1",""
"57357","2019-08-10 13:40:05","2","44","<regularization>","1",""
"57364","2019-08-10 19:32:02","1","25","<keras><nlp><optimization>","1",""
"57366","2019-08-10 21:55:46","2","117","<explainable-ai><shap>","1","3"
"57367","2019-08-10 22:24:49","3","268","<classification><research>","5","1"
"57368","2019-08-11 00:17:29","1","64","<classification>","1",""
"57371","2019-08-11 02:38:59","2","123","<machine-learning><python><feature-selection><random-forest><dimensionality-reduction>","2",""
"46114","2019-02-24 01:20:20","1","87","<machine-learning>","1",""
"46117","2019-02-24 02:50:27","10","18807","<seaborn>","2","1"
"46120","2019-02-24 03:35:16","2","257","<machine-learning><boosting>","1",""
"46124","2019-02-24 07:27:47","15","11760","<keras><prediction><backpropagation><cost-function><methods>","1","4"
"46125","2019-02-24 07:31:12","1","249","<machine-learning><neural-network><deep-learning><keras><convnet>","0",""
"46128","2019-02-24 08:58:39","2","1429","<python><scikit-learn><similarity><graphs><numpy>","2","1"
"46132","2019-02-24 09:40:40","0","1917","<regression><seaborn>","2","0"
"46135","2019-02-24 11:29:39","1","801","<bayesian-networks><probabilistic-programming>","0","1"
"46140","2019-02-24 14:07:59","2","230","<lstm><feature-scaling>","1",""
"46141","2019-02-24 14:28:34","2","81","<career>","1",""
"46145","2019-02-24 16:04:01","0","84","<python><clustering><k-means>","4","1"
"46147","2019-02-24 16:26:45","2","84","<machine-learning><python><deep-learning><recommender-system>","4",""
"46149","2019-02-24 16:48:56","1","10613","<dataframe>","2",""
"46157","2019-02-24 18:40:47","0","836","<r><k-means><categorical-data><excel>","1",""
"46159","2019-02-24 20:14:24","1","92","<neural-network><backpropagation><javascript>","1",""
"46164","2019-02-23 16:58:05","2","1849","<deep-learning><computer-vision><object-recognition>","1","1"
"46168","2019-02-25 00:00:10","1","463","<deep-learning>","1",""
"46170","2019-02-25 00:20:02","1","22","<neural-network><regression>","1",""
"46171","2019-02-25 02:24:10","0","281","<deep-learning><nlp><attention-mechanism><transformer>","1",""
"46172","2019-02-25 02:28:39","0","47","<regression><xgboost><boosting>","2",""
"46173","2019-02-25 05:00:29","6","14918","<deep-learning><gpu>","1","1"
"46179","2019-02-25 07:10:34","2","73","<machine-learning><decision-trees>","1",""
"46180","2019-02-25 07:54:56","4","2252","<machine-learning><cnn><computer-vision>","1","1"
"46182","2019-02-25 08:36:39","1","3049","<keras><tensorflow>","1",""
"46183","2019-02-25 09:20:05","4","199","<python><pandas>","2",""
"46187","2019-02-25 10:41:10","2","40","<python><pandas>","1",""
"46188","2019-02-25 10:47:42","1","120","<machine-learning><multiclass-classification><multilabel-classification><labels>","0",""
"46189","2019-02-25 10:58:03","1","153","<classification><computer-vision><image-preprocessing>","1",""
"46190","2019-02-25 12:01:13","1","86","<python><neural-network><keras><tensorflow><cnn>","1",""
"46192","2019-02-25 12:17:32","4","141","<classification><keras><nlp><text>","0","1"
"46197","2019-02-25 13:22:02","3","37","<probability><bayesian-networks>","1",""
"46201","2019-02-25 13:47:21","3","218","<machine-learning><feature-selection><feature-extraction><correlation>","1",""
"46202","2019-02-25 13:47:48","4","74","<lstm><difference>","1",""
"46203","2019-02-25 14:03:02","2","36","<python><predictive-modeling><data-cleaning><missing-data><data-imputation>","1",""
"46204","2019-02-25 14:05:07","2","33","<classification><predictive-modeling><statistics><algorithms><multiclass-classification>","0",""
"46207","2019-02-25 14:48:44","1","131","<keras><lstm><error-handling>","1","1"
"46208","2019-02-25 14:52:47","1","44","<machine-learning><neural-network>","1",""
"46211","2019-02-25 16:22:37","1","37","<visualization><graphs><tableau>","0",""
"46214","2019-02-25 16:46:48","3","1350","<python><visualization><orange><anaconda>","0",""
"46215","2019-02-25 17:19:29","4","3522","<python><neural-network><keras><scikit-learn>","1","1"
"46217","2019-02-25 17:31:49","1","94","<machine-learning><python><scikit-learn><svm><machine-learning-model>","1",""
"46218","2019-02-25 19:07:04","3","715","<scikit-learn><multiclass-classification><encoding>","1",""
"46220","2019-02-25 19:24:18","3","711","<multilabel-classification><confusion-matrix>","1",""
"46225","2019-02-25 20:21:16","1","82","<keras>","0",""
"46228","2019-02-25 20:50:50","5","2161","<neural-network><multilabel-classification><mnist>","3",""
"46231","2019-02-25 22:44:39","1","56","<clustering><hierarchical-data-format>","1",""
"57374","2019-08-11 10:44:10","2","158","<cnn><image>","0",""
"57378","2019-08-11 13:47:54","1","117","<machine-learning><python><scikit-learn><random-forest><grid-search>","2",""
"57393","2019-08-11 18:09:20","1","125","<python><numpy>","1",""
"57396","2019-08-11 19:21:51","1","19","<rnn><loss-function><backpropagation>","0",""
"57398","2019-08-11 20:45:43","3","115","<preprocessing><categorical-data>","1","0"
"57399","2019-08-11 21:14:56","2","418","<neural-network><regression><random-forest><cross-validation><overfitting>","1",""
"57401","2019-08-11 21:38:06","1","37","<gaussian-process>","2",""
"57405","2019-08-11 22:39:52","6","197","<dataset><data-cleaning><missing-data><data-imputation>","2",""
"57406","2019-08-11 23:16:18","0","87","<python>","2",""
"57409","2019-08-11 23:55:55","1","771","<r><rstudio>","1",""
"57413","2019-08-12 01:17:47","1","39","<machine-learning><cnn><convnet><loss-function><backpropagation>","0",""
"57415","2019-08-12 01:51:24","0","182","<scikit-learn><decision-trees><prediction>","1",""
"57419","2019-08-12 05:32:58","0","460","<deep-learning>","1",""
"57423","2019-08-12 07:24:58","-1","110","<dataset><data><pytorch><beginner>","1",""
"57424","2019-08-12 07:33:28","-1","38","<machine-learning><r><machine-learning-model>","1",""
"57427","2019-08-12 08:36:37","0","610","<machine-learning><deep-learning><time-series><anomaly-detection>","3",""
"57435","2019-08-12 12:42:39","5","1089","<machine-learning><deep-learning><recommender-system>","1","6"
"57436","2019-08-12 13:44:40","0","29","<machine-learning><dataset><rnn><supervised-learning>","2",""
"57437","2019-08-12 14:00:22","2","25","<time-series><lstm><forecasting>","0",""
"57443","2019-08-12 16:30:25","3","356","<machine-learning><python><feature-selection><correlation>","1",""
"57444","2019-08-12 16:31:23","2","19","<machine-learning>","1",""
